date,favorite_cnt,id,reply_to_id,retweet_cnt,text,user,user_id
Thu Sep 26 09:06:25 +0000 2019,,1177147401204838400,1177119274500071424,,@Crawox_ 2 équipes à l'extérieur.. compliqué,Betclic France,76957331
Wed Sep 25 12:38:40 +0000 2019,,1176838426328555520,1176838424508211200,,"📋Pour + de détails, RDV ici : [LIEN]",Betclic France,76957331
Wed Sep 25 08:08:16 +0000 2019,,1176770381660770304,1176768649375440896,,"@THP_Robot @arjel Bonjour, je vous invite à contacter le service client via le chat en ligne disponible dans la FAQ sur l’app ou directement sur le site 📲",Betclic France,76957331
Tue Sep 24 15:28:03 +0000 2019,,1176518665480613888,1176518130111275009,,@F_Toutain Il n'est pas dans le groupe la team ...,Betclic France,76957331
Sun Sep 22 21:01:54 +0000 2019,,1175877908394651648,1175876384796925952,,@TropNDAzT Dur.. donne ton pseudo en DM demain matin 🎁,Betclic France,76957331
Sun Sep 22 18:00:12 +0000 2019,,1175832180343345153,1175832025011560449,,@ImPravysible Bonjour je vous invite à contacter le service client via le chat en ligne,Betclic France,76957331
Sun Sep 22 17:59:59 +0000 2019,,1175832124445925378,1175832014299312128,,@SharkBetting30 On est en train de relancer l’app 😕,Betclic France,76957331
Sun Sep 22 17:50:21 +0000 2019,,1175829703632019457,1175828128272285696,,@antoine_vplk On est dessus 😕,Betclic France,76957331
Sun Sep 22 17:50:05 +0000 2019,,1175829634019209216,1175828553671282694,,@Pasco_Alba Ça va revenir à la normal 👌🏼,Betclic France,76957331
Fri Sep 20 15:46:15 +0000 2019,,1175073696278622212,1175072798169059329,,⏱️ Fin du jeu le 22/09 à 23h59,Betclic France,76957331
Fri Sep 20 15:11:51 +0000 2019,,1175065036567527429,1175061259135455234,,"@mino7x 😂😭

(Envoie des crédits)",Betclic France,76957331
Fri Sep 20 13:05:47 +0000 2019,,1175033312882122757,1175031462237736960,,"@MauroStardust Bonjour, je vous invite à contacter le service client via le chat en ligne disponible dans la FAQ sur l’app ou directement sur le site 📲",Betclic France,76957331
Fri Sep 20 08:41:04 +0000 2019,,1174966695661731841,1174955962534252545,,@UlrichRozier C'est aujourd'hui 😊 [LIEN],Betclic France,76957331
Thu Sep 19 12:45:12 +0000 2019,,1174665746238099457,1174664049956720642,,@nicophoceen On va demander ça,Betclic France,76957331
Thu Sep 19 07:16:55 +0000 2019,,1174583129018904577,1174402170512379905,,"@Peruviannos @ChamoisNiortais Non, mais si tu gagnes je te rajoute 500€ de Freebets 😋",Betclic France,76957331
Tue Sep 17 20:15:37 +0000 2019,,1174054318368071680,1174053987638812672,,@gg131186 Je vais finir par ouvrir une cagnotte leetchi 😭,Betclic France,76957331
Tue Sep 17 17:56:10 +0000 2019,,1174019225935106048,1174019001606975489,,@Fraiden117 @WinamaxSport @ParionsSport @UnibetFrance On est là !,Betclic France,76957331
Fri Sep 27 08:34:54 +0000 2019,,1177501857922482176,1177462717310877698,,@SaoulMatt On va demander ça,Betclic France,76957331
