id,text,date,user,user_id,favorite_cnt,retweet_cnt,reply_to_id
1177495906142150656,@the_nours Nous sommes désolés d'apprendre votre mésaventure avec l'un de nos produits. Pouvez-vous venir en DM afin que nous puissions vous aider à trouver une solution ? À toute suite !,Fri Sep 27 08:11:15 +0000 2019,Intermarché,606201881,0,0,1175819659884580864
1177493530853294080,@RomainPhRomain Nous sommes désolés d'apprendre votre mésaventure avec notre service Drive. Pouvez-vous venir en DM afin que nous puissions vous aider à trouver une solution ? À tout de suite !,Fri Sep 27 08:01:49 +0000 2019,Intermarché,606201881,0,0,1175147159584485376
1177493178552709120,@Sapikoote Nous sommes désolés d'apprendre votre mésaventure. Pouvez-vous venir en DM afin que nous puissions vous aider à trouver une solution ? À toute suite !,Fri Sep 27 08:00:25 +0000 2019,Intermarché,606201881,0,0,1175714392979181574
1175087544209498113,@GeoffreyGergaud @60millions Nous sommes désolés d'apprendre votre mésaventure avec l'un de nos produits. Pouvez-vous venir en DM afin que nous puissions vous aider à trouver une solution ? Merci !,Fri Sep 20 16:41:17 +0000 2019,Intermarché,606201881,0,0,1174619740515557376
1179304552224436224,@BastienM_ Nous sommes navrés d'apprendre votre problème avec l'un de nos produits. Pouvez-vous venir en DM afin que nous puissions vous aider à trouver une solution ? À tout de suite !,Wed Oct 02 07:58:10 +0000 2019,Intermarché,606201881,0,0,1179095868538052609
1179773908033163265,@lydie_bt Nous sommes désolés d'apprendre que vous avez rencontré un problème avec notre site. Pouvez-vous venir en DM afin que nous puissions vous aider à trouver une solution ? À tout de suite !,Thu Oct 03 15:03:13 +0000 2019,Intermarché,606201881,0,0,1179743736919658496
1179772598370131969,@Amber__Cassie Nous sommes désolés d'apprendre votre mésaventure avec l'un de nos produits. Pouvez-vous venir en DM afin que nous puissions vous aider à trouver une solution ? À tout de suite !,Thu Oct 03 14:58:01 +0000 2019,Intermarché,606201881,0,0,1179450569104211973
1180119824904654848,"@lydie_bt Merci de contacter le service consommateurs.

consommateurs@mousquetaires.com",Fri Oct 04 13:57:46 +0000 2019,Intermarché,606201881,0,0,1180114064405680128
1181238802196652032,@TheAlexousky Nous sommes désolés d'apprendre votre mésaventure avec notre service Drive. Pouvez-vous venir en DM afin que nous puissions vous aider à trouver une solution ? Merci !,Mon Oct 07 16:04:11 +0000 2019,Intermarché,606201881,0,0,1180901010845454337
1181238308791357440,@ultrask_off Nous sommes désolés d'apprendre votre mésaventure avec l'un de nos produits ! Pouvez-vous venir en DM afin que nous puissions vous aider à trouver une solution ? Merci !,Mon Oct 07 16:02:13 +0000 2019,Intermarché,606201881,0,0,1180845735543226368
1181237245048758275,"@mannnonn18 @InterGivet Pouvez-vous venir en DM, afin que nous puissions trouver une solution à ce problème ? Merci !",Mon Oct 07 15:58:00 +0000 2019,Intermarché,606201881,0,0,1180089692529872896
