id,text,date,user,user_id,reply_to_id
1177220893556322306,"@papillons007 Bonjour papillons007, nous comprenons votre intérêt pour la possibilité d'effectuer des virements instantanés chez HSBC, nous informerons notre clientèle dès que ce service sera disponible. Bon après-midi. GA",Thu Sep 26 13:58:27 +0000 2019,HSBC France,2967823528,1177218919964319745
1176506073873825793,"@Alyaprsn Bonjour, afin de pouvoir vous aider, pouvez-vous, en message privé, nous indiquer votre nom, prénom, date de naissance, code postal ainsi que le nom de votre agence svp? Nous restons à votre disposition. CA.",Tue Sep 24 14:38:01 +0000 2019,HSBC France,2967823528,1176472400734633985
1176123673956290561,"@papillons007 Bonjour Papillons Dauphins, nous sommes navrés de ce désagrément. Afin de pouvoir vous aider, pouvez-vous, en message privé, nous indiquer votre nom, prénom, code postal et le nom de votre agence s'il vous plaît ? Pouvez-vous aussi nous en dire plus sur vos difficultés ? MM. [LIEN]",Mon Sep 23 13:18:29 +0000 2019,HSBC France,2967823528,1176120930050990082
1175116416393056262,"@GPiftw Bonjour, nous sommes navrés que vous n'ayez pas pu joindre le service Visa premier. 
Vous pouvez contacter le centre de relation client au 0810 24 68 10, disponible jusqu'à 22 heures en semaine qui vous pourra vous transférer au service.
Bonne soirée. MM.",Fri Sep 20 18:36:00 +0000 2019,HSBC France,2967823528,1175093440427769856
1175056918919962624,"@papillons007 Bonjour, aucune mise à jour n'est prévu dans le week-end. Sachez qu'en cas d'indisponibilité de l'application vous pourrez toujours utiliser votre banque en ligne sur [LIEN]. Nous restons à votre disposition en DM si besoin. Bonne journée à vous. LL",Fri Sep 20 14:39:35 +0000 2019,HSBC France,2967823528,1175052758363377664
1174647323437260801,"@papillons007 Bonjour, afin de synchroniser à nouveau vos comptes nous vous invitons à vous rendre dans l'onglet menu de l'application puis synchronisation. Nous restons à votre disposition en message privé en cas de besoin. Excellente journée. LL",Thu Sep 19 11:32:00 +0000 2019,HSBC France,2967823528,1174645258157797376
1174348780470231041,"@benoitvialle Bonjour Benoit, nous sommes navrés de votre insatisfaction. 
Afin de pouvoir vous aider, pouvez-vous nous indiquer, en message privé, votre nom complet, code postal, ainsi que le type de document demandé à votre conseiller ?
Merci. MM. [LIEN]",Wed Sep 18 15:45:42 +0000 2019,HSBC France,2967823528,1174336505474666497
1177581524767662080,"@papillons007 Bonjour papillons 🦋 dauphins 🐬, merci pour votre intérêt. Nos équipes techniques mettent tout en oeuvre afin de vous permettre une navigation optimale sur l'application. De nouvelles fonctionnalités arrivent sans cesse, vous en serez informé. Bonne journée. CA.",Fri Sep 27 13:51:28 +0000 2019,HSBC France,2967823528,1177535285699260416
1178580608127291392,"@papillons007 Afin de retrouver la synchronisation de vos comptes sur l'application Personal Economy, nous vous invitons à désinstaller l'application et la réinstaller. 
Veuillez redémarrer votre mobile avant l'ouverture.
Nous vous vous souhaitons une bonne journée. MS [LIEN]",Mon Sep 30 08:01:28 +0000 2019,HSBC France,2967823528,1178574868494901248
1178574564688908289,"@fxcouval Bonjour,
Afin de vous aider au mieux, pouvez-vous nous indiquer votre nom, prénom, date de naissance ainsi que votre agence de domiciliation bancaire, s'il vous plait ? MS [LIEN]",Mon Sep 30 07:37:27 +0000 2019,HSBC France,2967823528,1178573243403374592
1178654860566306817,"@papillons007 Il n'est pas nécessaire de désinstaller l'application à chaque utilisation.
La synchronisation automatique ne s'effectue qu'une seule fois par jour. 
Veuillez la lancer manuellement en scrollant votre écran du haut vers le bas depuis la synthèse des comptes. MS",Mon Sep 30 12:56:31 +0000 2019,HSBC France,2967823528,1178646518330511360
1178612450918318081,@papillons007 Les démarches expliquées en DM vous ont-elles permises réinstaller l'application correctement ? La synchronisation fonctionne-t-elle à nouveau ? AM,Mon Sep 30 10:08:00 +0000 2019,HSBC France,2967823528,1178611038025068549
1181119830759546882,"@MaillotsPSG Bonjour, 
Nous sommes navrés pour la gêne occasionnée.
Pourriez-vous revenir vers nous en Mp en nous précisant votre nom, prénom, date de naissance, le nom votre agence gestionnaire ainsi que le nom de votre navigateur svp ? Dans l'attente de votre retour. Bien à vous. GDD",Mon Oct 07 08:11:26 +0000 2019,HSBC France,2967823528,1180793688827580416
1182358064600629248,"@papillons007 Bonjour, 
Nous vous invitons à nous indiquer votre demande en DM.
Nous restons à votre disposition. EC",Thu Oct 10 18:11:44 +0000 2019,HSBC France,2967823528,1182354549635457024
