id,text,date,user,user_id,favorite_cnt,retweet_cnt,reply_to_id
1181565775032782848,"@sainedecrime Bonjour, 
Pouvez-vous me communiquer le centre Norauto concerné ainsi que votre ordre de réparation svp ?
Flore",Tue Oct 08 13:43:27 +0000 2019,Norauto,197544477,0,0,1181564192765218816
1181506332110786561,"@teewee Bonjour, 
Avant de contacter Norauto Aubière, il est nécessaire de me communiquer l'objet de votre demande ainsi que vos coordonnées en DM. 
Flore",Tue Oct 08 09:47:15 +0000 2019,Norauto,197544477,0,0,1181503985779388416
1181494524725604352,"@Laetmotiv Bonjour Laetitia,
Message transmis au chef d'atelier et directeur de centre.
Bonne journée, Flore.",Tue Oct 08 09:00:20 +0000 2019,Norauto,197544477,1,0,1181489104367828994
1181182711928627201,"@Laetmotiv Bonjour Laetitia,
Je suis étonnée de la réponse apportée par votre centre.
Pouvez-vous me communiquer vos coordonnées ainsi que le centre Norauto concerné en DM svp ?
Flore",Mon Oct 07 12:21:18 +0000 2019,Norauto,197544477,0,0,1181181066503168001
1181111950660571137,"@teewee Bonjour,
Je suis sincèrement désolée de cette attente téléphonique.
N'hésitez pas à me communiquer vos coordonnées en DM.
À très vite, Flore.",Mon Oct 07 07:40:07 +0000 2019,Norauto,197544477,0,0,1181104793974185984
1181110300612931584,"@miniju4 Bonjour,
Pouvez-vous m'en dire d'avantage et me communiquer vos coordonnées en DM svp ?
Flore.",Mon Oct 07 07:33:34 +0000 2019,Norauto,197544477,0,0,1180776307824701442
1180480214490648576,"@FranchoisDBois @Thoma62 Bonjour,
Pouvez vous me donner plus de précisions, ainsi que vos coordonnées et le centre concerné en message privé afin que l'on puisse échanger ? 
D'avance merci,
Flore",Sat Oct 05 13:49:50 +0000 2019,Norauto,197544477,0,0,1180464311564668928
1180015031330787328,"@VincentRecipon Bonjour Vincent,
Je suis navrée de la situation.
Pouvez-vous me communiquer en DM vos coordonnées ainsi que le centre Norauto concerné svp ?
Flore",Fri Oct 04 07:01:21 +0000 2019,Norauto,197544477,0,0,1179862950187864066
1179751095213727744,"@aurelie_nedal Bonjour Aurélie,
Je suis désolée de cette attente.
Pouvez-vous me communiquer en DM votre centre Norauto ainsi que vos coordonnées svp ?
Flore",Thu Oct 03 13:32:34 +0000 2019,Norauto,197544477,0,0,1179744472705519616
1178684578044751874,"@Rodouawn @Tomleblanc_ Bonjour Zoro,
Le centre Norauto concerné a immédiatement apporté une solution à @Tomleblanc_
Bonne journée, Flore.",Mon Sep 30 14:54:36 +0000 2019,Norauto,197544477,1,0,1178682546479095809
1178669937537224704,"@Tomleblanc_ Bonjour,
Je suis désolée de cette situation.
Pouvez-vous me communiquer le centre Norauto concerné ainsi que vos coordonnées en DM svp ?
Flore",Mon Sep 30 13:56:26 +0000 2019,Norauto,197544477,0,0,1178666608107180032
1178303263843725312,"@skirytcho Bonjour,
Je suis sincèrement navrée pour cette expérience, 
Pouvez vous s'il vous plait me contacter en DM en me précisant vos coordonnées (mail / téléphone) afin que nous puissions échanger ? 
Merci d'avance,
Bonne journée,
Flore",Sun Sep 29 13:39:24 +0000 2019,Norauto,197544477,0,0,1178070044351373313
