id,text,date,user,user_id,reply_to_id
1177904045618601984,"@ThonyPLT Bonjour Anthony ! Merci pour votre #CastCompliment pour ma collègue Miranda, elle est ravie de lire votre message et d'avoir pu vous aider ! 
À bientôt,
Dario ºoº",Sat Sep 28 11:13:03 +0000 2019,DisneylandParis Help,838727689833938945,1177627015144452096
1177853309614530560,"@Blaadr Bonjour Adrien!
Effectivement, vous pouvez également demander votre compensation via le formulaire de contact disponible ici : [LIEN] ou par e-mail en écrivant à dlp.guestcomm.fr@disneylandparis.com . Nous reviendrons vers vous au plus vite.
Miranda ºoº",Sat Sep 28 07:51:27 +0000 2019,DisneylandParis Help,838727689833938945,1177626195732631553
1177618325448380416,"@ThonyPLT Bonjour Thony, avez-vous effectué votre réservation directement avec nous ?
Miranda ºoº",Fri Sep 27 16:17:42 +0000 2019,DisneylandParis Help,838727689833938945,1177604828157100032
1177531327467479045,"@JessMayon Bonjour Jessica,

En raison de problèmes techniques, certaines de nos attractions sont temporairement fermées. Nous mettons tout en œuvre pour assurer un retour à la normale dans les plus brefs délais. Nous vous prions de bien vouloir nous excuser pour la gêne occasionnée. 

Lexi",Fri Sep 27 10:32:00 +0000 2019,DisneylandParis Help,838727689833938945,1177517863214567426
1177523060242624512,"@OnistoAnton Bonjour Anton, le livre 'Phantom Manor: l'Atraction Décryptée' a été victime de son propre succès ! ºoº",Fri Sep 27 09:59:09 +0000 2019,DisneylandParis Help,838727689833938945,1177183280682209280
1177138476480901120,"@unejoyeuseee Bonjour! Nos chers Super Héros sont très occupés en ce moment avec une mission spéciale et super secrète pour sauver le monde! Ils reviendront dans le Parc Walt Disney Studios l'année prochaine, pendant le printemps. 
À bientôt pour une aventure extraordinaire ! 💥
Miranda ºoº",Thu Sep 26 08:30:57 +0000 2019,DisneylandParis Help,838727689833938945,1176756868183678976
1176891962806419456,"@pyanfar1981 Bonjour, vous pouvez trouver les tarifs des billets vendus aux guichets de billetterie situés aux entrées de nos Parcs Disney sur notre site web officiel 👉 [LIEN] .
À bientôt !
Miranda ºoº",Wed Sep 25 16:11:24 +0000 2019,DisneylandParis Help,838727689833938945,1176533507591593984
1176780768917504000,"@angerouge25 Bonjour,

Je suis navrée de lire cela. Mes collègues vont répondre le plus rapidement possible.

Cordialement,

Lexi °o°",Wed Sep 25 08:49:33 +0000 2019,DisneylandParis Help,838727689833938945,1176178530465525761
1176418731762868226,"@DimitriMJ Bonjour !

Merci pour votre message et #CastCompliment ! Je transmettrai votre message au l'équipe tout de suite.

Très belle journée !

Lexi °o°",Tue Sep 24 08:50:57 +0000 2019,DisneylandParis Help,838727689833938945,1175879571213889537
1176414900719161344,"@AlexandraOFG @DisneylandParis Bonjour Alex !

Je vous remercie pour votre #CastCompliment pour Timothée ! Je transmettrai votre message tout de suite.

Très belle journée !

Lexi °o°",Tue Sep 24 08:35:43 +0000 2019,DisneylandParis Help,838727689833938945,1175826574588952576
1176116755065913344,"@SoLavL @DisneylandParis Bonjour Solène !

Le porte-bébé est accepté mais pour la raison de sécurité il n'est pas accepté dans les attractions. 

Très belle journée !

Lexi °o°",Mon Sep 23 12:51:00 +0000 2019,DisneylandParis Help,838727689833938945,1175334694021402625
1175384912788172800,"@heypoleen Bonjour Pauline,

Les pin’s sont à retrouver à la boutique Pueblo Trading Post (Frontierland).

Très belle journée !

Lexi °o°",Sat Sep 21 12:22:55 +0000 2019,DisneylandParis Help,838727689833938945,1175282903288287232
1175383149813096450,"@PlusMaevane Bonjour ! 

Pour effectuer une réservation, vous pouvez nous contacter par 01 60 30 40 50. Ils sont ouvert 24/24 ou directement en ligne ici : [LIEN] .

Très belle journée !

Lexi °o°",Sat Sep 21 12:15:55 +0000 2019,DisneylandParis Help,838727689833938945,1175148748768501760
1178686847402364928,"@adrien_disney Hey Adrien! C'est un plaisir de lire que vous avez osé franchir les portes du Hollywood Tower Hotel et vivre de nouvelles aventures frissonnantes! Votre #CastCompliment sera partagé avec Martin, Raven, Jordan, Cedric et le reste des bellhops ⚡🛎.
Oserez-vous revenir?
Miranda ºoº",Mon Sep 30 15:03:38 +0000 2019,DisneylandParis Help,838727689833938945,1178290393403858950
1179374532957802496,"@LudoFichet Hey Ludo! N'hésitez pas à nous envoyer votre demande, numéro de réservation, nom et prénom et adresse e-mail par DM. Nous reviendrons vers vous au plus vite ✨.
Miranda ºoº",Wed Oct 02 12:36:15 +0000 2019,DisneylandParis Help,838727689833938945,1179063286647660544
1179780564754337792,"@Aeliis Bonjour Charline, je reviens vers vous en DM tout de suite ✨ 
Miranda ºoº",Thu Oct 03 15:29:40 +0000 2019,DisneylandParis Help,838727689833938945,1179775032899321863
1181226898527002624,"@DatLonk Bonjour !

Je vous remercie pour votre message et #CastCompliment ! Je transmettrai votre message tout de suite. 

Très belle journée !

Lexi °o°",Mon Oct 07 15:16:53 +0000 2019,DisneylandParis Help,838727689833938945,1180215567489409033
1181872978910470144,@lemondeaurore Bonjour Aurore ! Merci pour ce #CastCompliment. Très belle journée ! Dario °o°,Wed Oct 09 10:04:10 +0000 2019,DisneylandParis Help,838727689833938945,1181471527814008832
1181872773351792641,"@jordanDhd Bonjour Jordan ! Merci pour ce #CastCompliment, je transmets votre message à Jonathan, Pedro Jesus et Gianna et leur équipe. Très belle journée ! Dario °o°",Wed Oct 09 10:03:21 +0000 2019,DisneylandParis Help,838727689833938945,1181449063348260865
