id,text,date,user,user_id,reply_to_id
1177241138006298624,"@FuricMarie Bonjour. Désolé, nous ne contactons pas les clients par téléphone sur les réseaux sociaux. Afin de vous venir en aide pouvez vous nous en dire plus et nous communiquer par DM vos coordonnées (nom, prénom, numéro de ligne fixe, adresse postale complète et numéro de mobile). ^Nat",Thu Sep 26 15:18:54 +0000 2019,Sosh_fr,338262255,1.1772405061301617e+18
1177240797026144257,"@RomainMurci Bonjour. Afin de consulter votre dossier et vous apporter une réponse, je vous invite à me communiquer par DM vos coordonnées (nom, prénom, numéro de ligne fixe, adresse postale complète et numéro de mobile). ^Nat",Thu Sep 26 15:17:32 +0000 2019,Sosh_fr,338262255,1.177238570198868e+18
1177233043922272258,"@patrick_zajda Bonjour @patrick_zajda  afin de vous apporter mon aide, je vous invite à me communiquer par DM vos nom, prénom, n° de mobile ainsi que la marque et le modèle de ce dernier. ^Ju",Thu Sep 26 14:46:44 +0000 2019,Sosh_fr,338262255,1.1772309629897073e+18
1177222824605487104,"@Ce_Cile73 Bonjour afin de consulter votre dossier, merci de me communiquer en message privé votre n° de mobile, nom, prénom, adresse et le lieu précis (n°, rue, ville) du dysfonctionnement si celui-ci est différent de votre domicile. ^Rudy",Thu Sep 26 14:06:07 +0000 2019,Sosh_fr,338262255,1.1772223187095183e+18
1177221282762567682,"@EElementsFR Bonjour, concernant nos offres mobiles Sosh sans engagement, il n'y a pas de frais de résiliation. Seule la résiliation des services internet (offre la ""Boite Sosh"") entraine des frais de résiliation de 50€. Bon après-midi. ^Alex",Thu Sep 26 14:00:00 +0000 2019,Sosh_fr,338262255,1.177207268900819e+18
1177185861810757633,"@ThoMoute Bonjour, voulez-vous me communiquer vos coordonnées (nom, prénom, numéro de contact mobile) en DM afin que je consulte votre dossier ? ^JE",Thu Sep 26 11:39:15 +0000 2019,Sosh_fr,338262255,1.1771333260098847e+18
1177143594509131776,"@Darbahz Bonjour, 

Découvrez les bons plans du moment sur nos offres La Boite Sosh et Sosh Mobile:

[LIEN]

[LIEN]

N'hésitez pas à nous consulter pour toute demande.

Bonne journée.

^Ian",Thu Sep 26 08:51:17 +0000 2019,Sosh_fr,338262255,1.176907523414274e+18
1177105410173624320,"@graziella_lfvr Bonjour, Sosh est une offre 100% digitale. En quoi pouvons nous vous aider ? ^Sab",Thu Sep 26 06:19:34 +0000 2019,Sosh_fr,338262255,1.1768970667585618e+18
1176900886519566337,@Kittux Je reste à votre disposition si besoin. ^Sarah 2/2,Wed Sep 25 16:46:51 +0000 2019,Sosh_fr,338262255,1.176882865654653e+18
1176900766449262595,"@Kittux Bonjour. Au service technique, nous ne pouvons vous proposer que la solution apportée par ^JS. Le technicien devait penser à un geste commercial suite aux désagréments subis. Je vous invite à le déposer directement dans votre espace client: [LIEN]  1/2",Wed Sep 25 16:46:23 +0000 2019,Sosh_fr,338262255,1.176882865654653e+18
1176894058859552775,"@lauriane__m Bonjour. Je peux comprendre votre détresse, mais nous sommes là pour vous aider dans un respect mutuel.
